id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17851504,Habitación en Centro de la CDMx,63564464,Sandra,,Cuauhtémoc,19.45144,-99.13169,Private room,431,30,0,,,1,364
17858450,"SUITES CORPORATIVAS HEGEL 335, COL. POLANCO, CDMX",122054854,Sergio,,Miguel Hidalgo,19.4317,-99.18782,Entire home/apt,1049,1,43,2018-12-28,1.26,6,22
17861319,** Historic District ** / / FAMILY CONDO,18659763,Isabel,,Cuauhtémoc,19.43513,-99.14679,Entire home/apt,2024,1,81,2020-01-05,2.40,8,79
17861743,Habitación nueva en el Jardines del Pedregal,30432751,Omar,,Coyoacán,19.30723,-99.19162,Private room,506,1,7,2019-08-31,0.21,1,0
17863850,chez moi,122204829,Hector Francisco,,Benito Juárez,19.37489,-99.13967,Private room,244,2,0,,,1,90
17864825,Lovely bohemian apartment with patio in Condesa,68195117,Gabriela,,Cuauhtémoc,19.41658,-99.17546,Entire home/apt,1218,2,36,2019-11-18,1.05,1,0
17865289,"Hab. Amuebladas, Privada UNAM,UVM,TEC,ESCA",122271071,Jose,,Tlalpan,19.30088,-99.16121,Private room,319,1,5,2019-11-30,0.15,2,365
17866044,Gran Depa Condesa,63153335,Alfonso,,Cuauhtémoc,19.41537,-99.17744,Private room,506,7,0,,,1,0
17866747,"Recámara súper ubicada, tranquila y agradable c/wc",122297119,Brenda,,Miguel Hidalgo,19.40048,-99.17119,Private room,225,1,4,2017-08-31,0.12,2,143
17867468,3 camas Indiv Reforma,88365870,Anya,,Cuauhtémoc,19.42315,-99.17233,Private room,412,1,11,2019-10-31,0.32,16,0
17867639,BONITO DEPARTAMENTO BUSSINES OR PLEASURE,106139320,Monica,,Álvaro Obregón,19.33363,-99.23928,Entire home/apt,974,2,1,2018-09-16,0.06,6,365
17867836,Departamento Puerta Toreo,38463587,Daniel,,Miguel Hidalgo,19.45564,-99.21062,Entire home/apt,693,180,0,,,1,365
17867879,lovely apartment A 7 minutos de expo santa fe,106139320,Monica,,Álvaro Obregón,19.33334,-99.24131,Entire home/apt,1199,3,7,2018-11-18,0.32,6,365
17875748,Lovely apart. In the ❤️ of polanco,122383699,Marina,,Miguel Hidalgo,19.43122,-99.19995,Entire home/apt,2249,2,2,2017-10-22,0.06,1,87
17875879,Four unique rooms- La Palomilla Bed and Breakfast,10014804,La Palomilla,,Cuauhtémoc,19.41901,-99.17323,Hotel room,5603,1,2,2019-10-18,0.07,9,322
17876770,SWEET TROPICAL TOWNHOUSE - Roma/Cibeles,5974590,Chris,,Cuauhtémoc,19.42172,-99.16607,Entire home/apt,5528,1,4,2019-07-28,0.33,16,160
17876817,GREAT LOCATION!LOFT 1  BEDR. FUNISHED AV. SANTA FE,18506696,Diana,,Cuajimalpa de Morelos,19.36072,-99.26976,Entire home/apt,1349,7,1,2017-12-22,0.04,3,24
17878320,Siente el Espíritu del Diseño Mexicano en este Oasis de la Ciudad.,2828980,María,,Cuauhtémoc,19.42806,-99.15831,Entire home/apt,1181,1,173,2020-01-07,5.09,5,334
17878718,Recamara al sur de la ciudad bien comunicada,122413667,Antero,,Coyoacán,19.33945,-99.18589,Private room,450,1,0,,,1,365
17879438,Great Location and Light Room in Roma Norte,15950593,Pierre,,Cuauhtémoc,19.41731,-99.16616,Private room,600,1,5,2017-05-13,0.15,1,0
17880682,Vintage/centric/comfortable room close to Condesa,105514034,Oscar,,Miguel Hidalgo,19.4013,-99.17187,Private room,300,2,15,2018-04-02,0.44,1,365
17884341,Depto perfectamente conectado con toda la ciudad.,122473345,Abraham,,Cuauhtémoc,19.43572,-99.16336,Private room,506,1,31,2019-03-29,1.51,1,365
17887356,(2) Hermosa Habitación Vista Panorámica,48001186,Marcela,,Miguel Hidalgo,19.44269,-99.18338,Private room,356,1,42,2019-11-23,1.23,4,364
17889205,Habitación Santa Fe !,6968495,Suly,,Cuajimalpa de Morelos,19.36119,-99.26798,Private room,1199,1,6,2019-04-21,0.17,1,203
17893775,★AMAZING★ 2-FLOOR CONDESA CONDO ★POOL★PARKING★GYM★,113315614,Daniel,,Cuauhtémoc,19.41148,-99.18191,Entire home/apt,9370,2,73,2020-01-20,2.35,1,344
17894902,Departamento cerca de metro Tacuba,25592973,Adolfo,,Miguel Hidalgo,19.45551,-99.19293,Entire home/apt,394,1,0,,,1,364
17895592,"Penthouse 10 min  WTC, plaza México, estadio azul",122601211,Alexander,,Benito Juárez,19.38874,-99.16793,Entire home/apt,2605,2,105,2020-01-10,3.23,3,342
17902530,Beautiful and spacious apartment México city,13546449,Luz,,Benito Juárez,19.37035,-99.17699,Entire home/apt,1818,3,49,2019-12-31,1.47,1,269
17902950,Depa nuevo súper bien ubicado en la Del Valle,122680750,Mario,,Benito Juárez,19.37915,-99.16105,Entire home/apt,787,5,26,2019-08-31,0.81,1,21
17907285,COMODO DEPARTAMENTO PARA ESTUDIANTES Y TURISTAS,122732154,Mario Stefan,,Gustavo A. Madero,19.47627,-99.13366,Private room,3729,3,7,2019-04-23,0.40,1,175
17907737,Apartamento en el Centro “Home Sweet Home”,104099351,Marijose,,Cuauhtémoc,19.42648,-99.15281,Entire home/apt,1068,2,110,2020-01-22,3.24,2,284
17907768,"Cozy&Comfortable Apart, ColoniaDelValle",122735513,Liv Mariana,,Benito Juárez,19.37668,-99.1698,Private room,1499,1,0,,,1,0
17907995,Acogedora Suite con Servicios,100988584,Jorge,,Cuauhtémoc,19.42796,-99.15213,Hotel room,1068,2,154,2020-01-16,4.52,1,331
17909981,Habitación WTC CDMX,52373892,Pepe,,Benito Juárez,19.39063,-99.18283,Private room,506,1,0,,,1,83
17923527,"Cozy & Comfortable Room, Excellent CDMX location",122886449,Paula,,Miguel Hidalgo,19.41341,-99.18854,Private room,431,1,31,2020-01-10,0.91,3,155
17923534,Departamento tipo loft en cdmx,59079830,Ana,,Benito Juárez,19.36852,-99.18317,Entire home/apt,506,1,4,2018-01-03,0.12,1,0
17924711,Private boho chic apartment,122901604,Dirk,,Cuauhtémoc,19.42921,-99.13384,Entire home/apt,2343,3,43,2020-01-15,1.33,1,3
17925367,Cómoda habitación en el Centro Histórico,91703136,Leslie Patricia,,Cuauhtémoc,19.4366,-99.13976,Private room,244,1,4,2020-01-17,0.12,1,1
17926219,"Vibrant, Artsy Apartment with a View of Downtown",65250402,Teresa,,Cuauhtémoc,19.43338,-99.14358,Entire home/apt,1387,2,101,2020-01-01,2.99,1,336
17926247,Ideal GRUPOS y FAMILIAS en REFORMA mejor UBICACIÓN,122041136,Depani,,Cuauhtémoc,19.42657,-99.16904,Entire home/apt,1687,2,137,2020-01-03,4.03,4,254
17928016,Recámara nueva,122937062,Gustavo,,Benito Juárez,19.38104,-99.14708,Private room,262,1,0,,,1,362
17928825,super ubicación en el corazón de polanco,122943901,Nadia Ninel,,Miguel Hidalgo,19.43458,-99.18791,Private room,1199,2,1,2017-06-15,0.03,1,179
17928946,Private Single Room with bath #1 @YumaGuestHouse,119185022,Jesus,,Iztacalco,19.39706,-99.11175,Private room,244,1,24,2019-05-05,0.72,3,361
17929460,Habitación Súper Amplía e iluminada con balcón,122950298,Omar,,La Magdalena Contreras,19.3348,-99.21168,Private room,244,2,21,2019-10-06,0.66,1,363
17938035,Beautiful house in one of the best locations in Mx,31514558,Ruth,,Coyoacán,19.35832,-99.17082,Entire home/apt,2005,3,1,2017-11-08,0.04,2,364
17938723,Room in Wonderful Apartment w/ Terrace in Condesa,29963410,Raphaël,,Cuauhtémoc,19.41607,-99.17936,Private room,1406,3,57,2019-08-25,3.03,2,0
17940172,"Private Guest House, Tlalpan Centro",115080693,Jessica,,Tlalpan,19.28552,-99.16422,Entire home/apt,543,2,47,2020-01-08,2.29,1,362
17940332,ENTIRE SUITE with POOL (Polanco/20 min to condesa),3047298,Erika,,Miguel Hidalgo,19.43462,-99.21145,Entire home/apt,881,1,115,2020-01-17,4.26,1,348
17940688,COMODO en REFORMA vista al ÁNGEL mejor TERRAZA,122041136,Depani,,Cuauhtémoc,19.4275,-99.16867,Entire home/apt,806,2,78,2020-01-18,2.30,4,266
17943702,"Confortable hospedaje,Cerca de Polanco.",123103298,Paulo Cesar Fernando,,Miguel Hidalgo,19.45207,-99.18414,Private room,206,3,2,2019-12-23,1.20,1,80
17945739,Urban Roma Dream | Roma | 2BR,77407057,Luis Carlos,,Cuauhtémoc,19.42221,-99.16637,Entire home/apt,3017,1,60,2019-11-27,1.76,15,77
17946019,"VITA POLANCO, Antara, Carso, MIYANA. H Español.",67396926,Veronica & Mario,,Miguel Hidalgo,19.4406,-99.19759,Entire home/apt,1499,2,75,2019-12-27,2.18,2,321
17946438,Amazing space and a Great location in Mexico city!,39364338,Karim,,Benito Juárez,19.38332,-99.18189,Entire home/apt,1499,1,11,2019-08-22,0.42,1,144
17947170,Habitación en Escandón/Condesa para mujeres.,123143138,Benjamín,,Miguel Hidalgo,19.40532,-99.17973,Private room,244,1,1,2017-10-22,0.04,1,364
17955748,Great Room . Excellent location,101804360,Susana Eduwiges,,Miguel Hidalgo,19.39878,-99.17435,Private room,562,3,3,2018-12-12,0.10,1,364
17958066,Habitacion en Anzures,32931688,Fernando,,Miguel Hidalgo,19.42825,-99.17611,Private room,319,1,4,2018-09-22,0.14,1,0
17958581,Modern Apt | Natural Light | Heart of Condesa,105762659,Alexis,,Cuauhtémoc,19.40668,-99.17337,Entire home/apt,2061,2,44,2019-11-08,1.29,2,364
17963063,Cozy apartment in the heart of downtown (1 room),123335218,Fermin,,Cuauhtémoc,19.43687,-99.13595,Private room,843,4,15,2019-02-06,0.47,2,75
17964379,Habitación sencilla dentro de casa,109843622,Humberto,,Coyoacán,19.31961,-99.14641,Shared room,375,1,0,,,2,365
17973929,Plush and Contemporary apartment in Polanco,99790850,Ivonne,,Miguel Hidalgo,19.4365,-99.21034,Entire home/apt,2792,2,52,2020-01-10,1.56,1,263
17974507,Private room 1 bed  excellent flat,31963755,Jennifer,,Cuauhtémoc,19.42099,-99.16495,Private room,469,2,21,2020-01-20,0.61,2,22
17975145,Lovely apartment in Mexico City´s heart,64581079,Martha & Samuel,,Benito Juárez,19.38757,-99.16493,Entire home/apt,900,2,70,2019-08-13,2.07,1,0
17975203,Spacious & Chic LOFT in the heart of Roma Norte,123454857,Carolina,,Cuauhtémoc,19.41615,-99.16188,Entire home/apt,1724,1,33,2020-01-07,1.54,1,321
17976561,One bedroom in cute apartment in Condesa,31292211,Abby,,Cuauhtémoc,19.41496,-99.17794,Private room,900,1,0,,,1,87
17978054,Cuarto Tranquilo en el Corazon de Polanco,54356501,Elisa,,Miguel Hidalgo,19.43677,-99.18864,Private room,806,3,0,,,1,0
17980483,Depa 3 cuartos 2 baños completos,117130814,Leonardo,,Álvaro Obregón,19.34859,-99.25332,Entire home/apt,993,60,0,,,1,150
17980798,Excelente ubicación WTC,73623367,Hector,,Benito Juárez,19.39607,-99.17516,Private room,28110,1,0,,,2,365
17980879,Complete beautiful studio in Escandon,52102184,Fer,,Miguel Hidalgo,19.40057,-99.17512,Entire home/apt,656,2,4,2017-07-12,0.12,1,0
17981989,"Apartamento Exclusivo, Muy Cerca del Aeropto CDMX.",123531770,Josue,,Iztacalco,19.40294,-99.07219,Entire home/apt,656,3,102,2020-01-19,3.74,1,64
17983105,Very Centric & Cozy Room w/TV,47790356,Mónica,,Cuauhtémoc,19.42532,-99.17466,Private room,618,1,16,2019-10-27,0.57,3,257
17988328,Great room. Excellent location.,123577233,Jorge Gastón,,Miguel Hidalgo,19.3999,-99.17381,Private room,469,2,2,2018-11-18,0.09,2,364
17990661,Top Notch 2 Story Apt + Beautiful Terrace,123601769,Raul,,Cuauhtémoc,19.41616,-99.16166,Entire home/apt,2249,4,22,2019-11-29,0.76,1,143
17990980,2 Room Apt in Narvarte Neighborhood near Mall,67641309,Mauricio,,Benito Juárez,19.39925,-99.15079,Entire home/apt,487,1,189,2020-01-18,5.56,1,345
17991989,Private room near Frida Kahlo Museum,123618653,Fredy,,Benito Juárez,19.3657,-99.16071,Private room,244,2,111,2020-01-06,3.25,1,166
17995407,"Business trip - Luxurious apartment ""Monet""",72969330,Nathalie,,Miguel Hidalgo,19.44272,-99.20519,Entire home/apt,2249,1,30,2019-11-24,0.92,23,353
17995485,Lovely Apartment in New Polanco CDMX,93911392,Andres,,Miguel Hidalgo,19.44468,-99.20255,Entire home/apt,1012,2,107,2020-01-14,3.15,6,87
18002793,Habitación luminosa  + baño privado en Polanco,1335630,Barbara,,Miguel Hidalgo,19.43304,-99.18217,Private room,693,1,25,2019-08-30,0.84,2,82
18003355,Elegante departamento soleado,49044610,Greg,,Cuauhtémoc,19.42073,-99.16171,Entire home/apt,1480,2,1,2017-04-24,0.03,2,20
18005875,Large apartment in the heart of la Roma Norte,25167939,Ara,,Cuauhtémoc,19.42142,-99.16792,Entire home/apt,1237,4,96,2020-01-21,2.88,1,99
18006995,Buhardilla de La Conchita — Coyoacán,5518849,Vicente,,Coyoacán,19.34659,-99.15793,Entire home/apt,1574,2,65,2020-01-02,3.80,1,228
18008612,Beautiful new apartment with amazing view,26531075,Fidias,,Cuauhtémoc,19.42073,-99.14254,Entire home/apt,825,2,50,2019-12-22,1.81,3,297
18009211,Julius Place: In Mexico City's Heart!,77796274,Julio,,Cuauhtémoc,19.42798,-99.15313,Private room,244,1,0,,,1,363
18009849,Beautiful room near Lomas-Virreyes & Reforma,68738865,José,,Miguel Hidalgo,19.42398,-99.20391,Entire home/apt,993,2,4,2019-06-23,0.12,1,0
18018019,Tranquila y céntrica habitación!,60839839,Armando,,Benito Juárez,19.38735,-99.18926,Private room,394,1,13,2019-11-16,0.39,1,78
18021063,cuarto tranquilo en el sur del DF,69092379,Eduardo Froylan,,Xochimilco,19.28494,-99.10893,Private room,22488,1,0,,,1,365
18021593,RENT NICE BEDROOM IN POLANCO MEXICO CITY APRIL,87583252,Charlotte,,Miguel Hidalgo,19.43859,-99.20958,Private room,618,5,0,,,1,0
18022211,Little apartment in the South of México City,123824267,Mauricio,,Álvaro Obregón,19.33974,-99.20717,Entire home/apt,262,3,6,2017-08-06,0.18,1,0
18024060,Habitacion con azotea panoramica en renta,123956793,Fernando,,Tlalpan,19.27219,-99.21903,Private room,300,1,0,,,1,0
18024065,"Departamento Montserrat Condesa, bonito y acogedor",123956685,Alejandro,,Cuauhtémoc,19.41475,-99.17275,Entire home/apt,2998,2,85,2019-12-20,2.51,5,335
18024452,CDMX,102783059,Kim,,Iztapalapa,19.36179,-99.12128,Private room,1499,1,1,2019-11-18,0.44,2,180
18024997,Apartment in Condesa-Roma,123967426,Luis,,Cuauhtémoc,19.40831,-99.16959,Entire home/apt,1874,3,70,2020-01-03,2.07,1,339
18025065,"CONDESA CITY VIEW 
Luxury 2 bedrooms big loft
904",55966484,Carlos,,Cuauhtémoc,19.41368,-99.17344,Entire home/apt,2530,1,134,2020-01-13,3.95,3,308
18025139,Enjoy the Best View. Amazing Location at La Roma,49859359,Angelica,,Cuauhtémoc,19.41964,-99.16933,Entire home/apt,1293,2,106,2020-01-18,3.13,1,20
18025511,Wonderful place. Excellent location.,123577233,Jorge Gastón,,Miguel Hidalgo,19.39977,-99.1737,Private room,469,2,0,,,2,364
18025657,EXQUISITE PETITTE LOFT CONDESA,7766326,Jose Manuel,,Cuauhtémoc,19.41328,-99.17272,Entire home/apt,693,1,86,2020-01-20,2.58,2,119
18025865,Perfect location - apparment in Polanco,9417392,Tatiana,,Miguel Hidalgo,19.43305,-99.18909,Entire home/apt,2305,3,12,2019-01-04,0.44,1,145
18025971,Nice bedrom in a cool apartment,42145836,Guli,,Cuauhtémoc,19.43252,-99.17183,Private room,394,2,79,2019-11-19,2.40,1,168
18037255,Cozy 2 bedroom apartment in Narvarte,22374603,Paul,,Benito Juárez,19.39327,-99.15197,Entire home/apt,787,4,7,2019-01-14,0.22,2,83
18037972,Vive la ciudad desde este acogedor apartamento,11524113,Marcos,,Cuauhtémoc,19.42643,-99.15356,Entire home/apt,806,2,73,2020-01-14,2.17,7,161
18038120,Espléndida Casa,22988155,Grupo,,Miguel Hidalgo,19.43247,-99.17539,Entire home/apt,2436,3,1,2018-10-09,0.06,1,365
18038519,Cuarto amueblado cerca de Carso,99807499,Lola,,Miguel Hidalgo,19.44591,-99.20122,Private room,8433,1,0,,,1,365
18038641,Coyoacán Country Club,123959318,Andrés,,Coyoacán,19.35128,-99.14435,Private room,1199,1,9,2019-12-22,0.27,1,364
18039706,"Luxury in San Angel - 2BR/3BA 1 King , 2 Twin (R)",6890179,Juan Gabriel,,Álvaro Obregón,19.34937,-99.18987,Entire home/apt,900,3,19,2019-12-30,0.58,14,365
18040481,Disfruta de confortable Habitación en moderno Apartamento en la Ciudad de México,34283316,Julian,,Benito Juárez,19.3792,-99.16992,Private room,768,1,108,2019-11-17,3.20,2,338
18041943,"Depa completo en Condesa, iluminado",89753875,Carmen,,Cuauhtémoc,19.41772,-99.1774,Entire home/apt,656,3,16,2020-01-20,0.47,2,24
18042317,Room 10 min walk from CdMx Airport,53483645,Astrid,,Venustiano Carranza,19.43363,-99.09196,Private room,225,2,27,2019-12-02,0.81,1,170
18043237,"Roma norte & Zona Rosa, private bath, sunny home!",12983192,Jessica Gerlinde,,Cuauhtémoc,19.42328,-99.16163,Private room,562,1,66,2020-01-21,1.97,2,71
18044509,"Central Roma Norte zona Rosa, private bath",12983192,Jessica Gerlinde,,Cuauhtémoc,19.42342,-99.16184,Private room,450,2,12,2019-12-30,0.36,2,88
18052236,Habitación Xochimilco,124231276,Nubia,,Xochimilco,19.23997,-99.11328,Private room,750,1,0,,,1,179
18054240,"Comfortable apartment, with the best amenities",49125312,Tania,,Cuauhtémoc,19.41925,-99.17094,Entire home/apt,900,3,55,2019-12-17,1.62,18,83
18054959,ROOM 1-3 PEOPLE CENTER CDMX,124260716,Hostaldreams,,Cuauhtémoc,19.44787,-99.16383,Private room,262,1,6,2017-08-08,0.19,1,364
18057711,Apartment at just 30 steps of Paseo de la Reforma,25160136,Luis,,Cuauhtémoc,19.43074,-99.16106,Entire home/apt,2005,2,10,2020-01-03,0.32,1,364
18058048,Departamento en cuarto piso,124043038,Rachel,,Iztacalco,19.39632,-99.06293,Private room,1874,3,0,,,1,363
18058736,NICE APARTMENT WITH GARDEN AND AMENITIES.,124298888,David,,Álvaro Obregón,19.3382,-99.22356,Entire home/apt,450,2,3,2017-07-01,0.09,1,0
18059883,Acogedor departamento en el Corazon de Polanco,4279857,Gabriela,,Miguel Hidalgo,19.43146,-99.195,Entire home/apt,900,2,18,2020-01-04,0.62,1,78
18061755,Habitaciones con terraza. Céntrico,107571401,Rubén Y Stephanie,,Miguel Hidalgo,19.40473,-99.1759,Private room,787,3,19,2018-10-29,0.57,3,102
18062119,Cozy Room near the heart of Condesa,2517410,Adren,,Miguel Hidalgo,19.40178,-99.17263,Private room,600,1,1,2017-11-17,0.04,1,180
18064625,La Hidalgueña Parque Hundido,78304111,Carlos,,Benito Juárez,19.37779,-99.18204,Private room,675,2,0,,,1,89
18066756,Departamento en CDMX,123605454,Jorge,,Benito Juárez,19.37853,-99.18111,Entire home/apt,375,7,4,2019-08-13,0.40,1,0
18071266,"Private room, private bathroom, excellent location",1365164,Yoni,,Benito Juárez,19.39076,-99.163,Private room,506,1,30,2019-11-08,1.12,2,73
18072703,SUITES CORPORATIVAS MONTE ATHOS 320,122054854,Sergio,,Miguel Hidalgo,19.41895,-99.21352,Private room,806,3,0,,,6,359
18076663,HABITACION PRIVADA SUPER CONFORTABLE Y SILENCIOSA,31362063,Erika,,Cuajimalpa de Morelos,19.36201,-99.27311,Private room,843,2,0,,,13,365
18076728,A private room in Roma Norte!,79389150,Goon,,Cuauhtémoc,19.41431,-99.16237,Private room,394,2,2,2017-04-18,0.06,2,83
18076961,Habitación Privada con ubicación inmejorable,31362063,Erika,,Cuajimalpa de Morelos,19.36231,-99.27371,Private room,693,1,8,2018-03-16,0.25,13,365
18077127,HERMOSA HABITACIÓN PRIVADA  CON BALCÓN,31362063,Erika,,Cuajimalpa de Morelos,19.36196,-99.27189,Private room,3504,2,0,,,13,365
18077697,Ideal for business.,65809275,Pao,,Benito Juárez,19.37796,-99.18941,Private room,394,1,33,2018-08-19,0.99,1,358
18078879,Cuarto privado en zona centrica,26707709,Lalo,,Benito Juárez,19.39036,-99.18662,Private room,281,1,5,2018-06-05,0.22,1,0
18079226,Emblematic Building in the heart of La Roma,45797087,Lou,,Cuauhtémoc,19.42297,-99.15934,Entire home/apt,1124,2,1,2017-04-21,0.03,1,0
18079360,"Cozy & Comfortable Room, Excellent CDMX location 2",122886449,Paula,,Miguel Hidalgo,19.41239,-99.18693,Private room,394,5,3,2018-06-25,0.09,3,116
18088307,"Whole apartment, best location, security 24/7",16974355,Rafael,,Miguel Hidalgo,19.42638,-99.17897,Entire home/apt,1199,2,0,,,1,0
18088696,"Cozy & Comfortable Room, Excellent CDMX location 3",122886449,Paula,,Miguel Hidalgo,19.41267,-99.18665,Private room,506,2,6,2017-09-02,0.18,3,364
18090764,Habitación con terraza privada para 1 en Anzures,121756954,Ceci,,Miguel Hidalgo,19.4323,-99.17839,Private room,2005,1,0,,,1,179
18093250,Bright and cozy  best location Art Deco aparment,8961760,Cristy,,Cuauhtémoc,19.4123,-99.16732,Entire home/apt,1874,1,126,2020-01-06,3.78,6,249
18095334,Bright room in spacious apt Condesa,50779451,Elia,,Cuauhtémoc,19.40997,-99.17872,Private room,394,1,10,2019-11-05,0.34,3,26
18095481,Beautiful Room w/ Balcony in el Centro Histórico,124633129,Maribela,,Cuauhtémoc,19.42724,-99.13494,Private room,300,3,20,2019-12-30,0.59,1,0
18096268,Habitación en Depa Roma Norte,116623415,Polo,,Cuauhtémoc,19.41584,-99.16208,Private room,281,2,0,,,1,0
18096323,CONDESA  1  SUITE DON DIEGO,48116807,Felipe,,Cuauhtémoc,19.4114,-99.17852,Entire home/apt,543,1,105,2019-12-28,3.19,1,330
18103317,Nan,70129180,Nancy,,Iztacalco,19.39758,-99.12925,Private room,300,1,0,,,1,0
18110369,Habitaciones Ciudad Universitaria,124764993,Carlos,,Coyoacán,19.33732,-99.17189,Private room,206,3,22,2019-11-30,0.72,1,365
18111013,Bonito departamento en Reforma para conocer CDMX,124773244,Andres,,Cuauhtémoc,19.4359,-99.15272,Private room,1199,5,0,,,1,90
18117641,"Artsy, wide aptm'nt near everything - 2",31069253,Ulises,,Cuauhtémoc,19.44114,-99.15001,Private room,244,7,5,2019-08-31,0.15,1,205
18118068,DESIGN TOWNHOUSE. Roofgarden. 24h security.,5974590,Chris,,Cuauhtémoc,19.42016,-99.16612,Entire home/apt,4966,1,52,2020-01-04,1.60,16,338
18118782,"Private Room in the heart of Colonia Roma, CDMX.",650345,Jules,,Cuauhtémoc,19.41379,-99.16038,Private room,450,1,165,2019-12-22,4.87,2,352
18120673,Cozy 1 bedroom loft apt in fantastic area of city,81349978,Cristina,,Benito Juárez,19.36778,-99.17709,Entire home/apt,656,5,43,2019-12-27,1.27,1,267
18121626,Excelente habitación cerca de Coyoacán,74652895,LaKayu,,Benito Juárez,19.37038,-99.16265,Private room,450,3,0,,,1,0
18123980,Cómodo departamento con roof garden en la Condesa,21105400,Magdalena,,Cuauhtémoc,19.41753,-99.17452,Entire home/apt,2998,2,51,2020-01-01,1.66,1,310
18124543,Loft Comfort y Business en el Centro de Coyoacán,102246531,Maribel,,Coyoacán,19.34212,-99.16919,Entire home/apt,750,5,48,2020-01-09,1.43,4,179
18124555,Amplia recamara anzures,124904891,Gabriel,,Miguel Hidalgo,19.43721,-99.17892,Private room,1293,1,0,,,1,180
18126488,Agradable departamento en Portales,42119880,Geraldine,,Benito Juárez,19.36977,-99.14713,Entire home/apt,900,1,20,2018-09-16,0.59,1,0
18133562,Cuarto nuevo en Reforma gran ubiq.,117198114,Andrea,,Miguel Hidalgo,19.39904,-99.23549,Private room,862,10,0,,,1,0
18137273,Cuarto privado en casa habitación,55790696,Gabriela,,Coyoacán,19.35063,-99.15075,Private room,225,2,65,2019-12-13,1.94,3,358
18137906,Comfortable ROOM in an ORIGINAL place in la ROMA.,16689125,Fabiola Y Shevii,,Cuauhtémoc,19.40333,-99.16707,Private room,450,1,115,2020-01-19,3.42,2,39
18138731,Your Home in Mexico City (Santa Fe),15200931,Elton Jean,,Álvaro Obregón,19.37976,-99.25647,Entire home/apt,1518,2,53,2019-03-31,1.57,2,363
18138831,Cute beedroom in Downtown Mexico City!!!,125044300,Juan Manuel,,Cuauhtémoc,19.42917,-99.14647,Private room,375,2,69,2020-01-15,2.04,1,358
18140183,Acogedora habitación en casa de Coyoacán Centro,9534670,Moisés,,Coyoacán,19.3483,-99.15874,Private room,506,1,0,,,1,0
18141199,Cosy home in the heart of Roma/Condesa,9214503,Arno,,Cuauhtémoc,19.4175,-99.17352,Private room,469,3,1,2019-09-05,0.21,1,176
18144351,Spacious bright apartment Condesa.,50779451,Elia,,Cuauhtémoc,19.4112,-99.17898,Entire home/apt,881,4,7,2019-08-31,0.21,3,0
18151066,linda habitación rustica amueblada,53845211,Cynthia,,Cuauhtémoc,19.45371,-99.16295,Private room,600,1,0,,,1,0
18153392,"Great location, big apartment, great view.",113089023,Virginia,,Cuauhtémoc,19.42166,-99.15949,Entire home/apt,5997,3,69,2020-01-04,2.11,2,170
18153820,Private room in the best location,37425742,Angelica,,Cuauhtémoc,19.42171,-99.17309,Private room,394,3,0,,,1,0
18157849,Great apartment in Roma Norte / Best Location,21918223,Daniel & Gigi,,Cuauhtémoc,19.42119,-99.15773,Entire home/apt,1893,2,22,2020-01-06,0.80,2,0
18158146,New! Architects Loft. Mexico City like a local.,37351116,Nano,,Cuauhtémoc,19.43567,-99.15306,Entire home/apt,1256,5,0,,,1,0
18159087,Great Located 1 BR Studio,105371452,Cristina,,Cuauhtémoc,19.43154,-99.16822,Entire home/apt,375,1,86,2020-01-19,2.54,2,74
18159567,Peaceful and Cozy Oasis in San Miguel Chapultepec,84315,Jacobo,,Miguel Hidalgo,19.41059,-99.18878,Entire home/apt,1874,2,134,2020-01-19,4.12,1,318
18161809,Confortable Private Room in Condesa,74324019,Ignacio,,Cuauhtémoc,19.40717,-99.16966,Private room,506,1,13,2019-12-21,0.39,1,61
18162349,Cómoda habitación con baño privado en la Narvarte,100357263,Alfredo,,Benito Juárez,19.39807,-99.15498,Private room,394,1,12,2020-01-23,3.83,1,80
18164524,Depto completo Zona Hospitales / Centro de Tlalpan,18460203,Antonio,,Tlalpan,19.29609,-99.17075,Entire home/apt,637,5,27,2019-12-31,0.85,1,15
18172703,Cuarto compartido en Casa Hogareña,90632646,Francisco,,Álvaro Obregón,19.40158,-99.19652,Private room,262,1,61,2020-01-18,1.80,2,219
18175137,Exclusive room in La Condesa,51243018,Jimena,,Cuauhtémoc,19.41815,-99.17164,Private room,581,1,21,2018-11-15,0.67,4,357
18175163,Confortable Private Room in Shared house,90632646,Francisco,,Álvaro Obregón,19.40093,-99.19519,Private room,244,1,44,2020-01-06,1.31,2,344
18175521,Nueva York Apartment. 3 bedrooms (WTC),12130503,Fernando,,Benito Juárez,19.39534,-99.17846,Entire home/apt,1349,1,37,2020-01-04,1.09,22,363
18177273,"""El Cántaro"" Mexican Loft",118885045,Santiago Hugo,,Cuauhtémoc,19.44922,-99.15535,Entire home/apt,394,3,86,2019-12-24,2.60,5,62
18179310,Big BR stylish apt next2 Roma Condesa !location!,125423340,Pablo,,Miguel Hidalgo,19.40191,-99.17575,Private room,581,7,45,2019-02-21,1.35,1,0
18179810,Room & amazing terrace @ hip Roma neighbourhood,56255569,Gaby,,Cuauhtémoc,19.41658,-99.1548,Private room,656,1,18,2019-12-30,0.58,2,365
